a45732de-66f6-468c-bc05-17cbdcd25b4b | e6f56e16-0f0a-40d4-a655-b91e689c4dd1 | TSLA | BUY | 1 | 133.27777327650298 | 133.27777327650298 | 5.33 | 2026-05-03T11:33:31.054001700Z
1109f57f-95ba-4d18-9756-83440716cbc6 | e6f56e16-0f0a-40d4-a655-b91e689c4dd1 | GOOGL | BUY | 3 | 227.72045813832162 | 683.16137441496486 | 27.33 | 2026-05-03T11:33:38.345921600Z
1cdb25b1-2315-4fee-912e-e6ee8500479b | e6f56e16-0f0a-40d4-a655-b91e689c4dd1 | META | BUY | 2 | 379.2624535895414 | 758.5249071790828 | 30.34 | 2026-05-03T11:33:41.280582800Z
f5146bdf-a5a3-40c0-8f74-0c5a34b05984 | e6f56e16-0f0a-40d4-a655-b91e689c4dd1 | GM | BUY | 2 | 213.25793649739046 | 426.51587299478092 | 17.06 | 2026-05-03T11:33:44.793207700Z
143dd77a-1326-40da-8b71-7466eef3c631 | e6f56e16-0f0a-40d4-a655-b91e689c4dd1 | AAPL | BUY | 1 | 176.05423182992016 | 176.05423182992016 | 7.04 | 2026-05-03T11:33:54.339930Z
160d8139-0cce-422f-9ef7-d71f17170b76 | e6f56e16-0f0a-40d4-a655-b91e689c4dd1 | MSFT | BUY | 1 | 394.87393929099096 | 394.87393929099096 | 15.79 | 2026-05-03T11:33:58.173894600Z
a64bf5ec-a946-4be2-b2cc-7d7674d0ded2 | e6f56e16-0f0a-40d4-a655-b91e689c4dd1 | AMZN | BUY | 1 | 309.84231486728953 | 309.84231486728953 | 12.39 | 2026-05-03T11:34:12.677832200Z
5c32c8e5-95f2-4460-b88a-d60a0de549da | e6f56e16-0f0a-40d4-a655-b91e689c4dd1 | TSLA | BUY | 1 | 103.06115781505927 | 103.06115781505927 | 4.12 | 2026-05-06T15:12:57.067561900Z
669439cb-f263-4d19-be4e-ac25760710bc | e6f56e16-0f0a-40d4-a655-b91e689c4dd1 | TSLA | SELL | 1 | 78.88707838665603 | 78.88707838665603 | 3.16 | 2026-05-06T15:17:11.195439300Z
bad771fd-d04c-4c0e-9f1f-bdee97501348 | e6f56e16-0f0a-40d4-a655-b91e689c4dd1 | NVDA | SELL | 30 | 90.75508004404426 | 2722.65240132132780 | 108.91 | 2026-06-04T21:34:50.945187100Z
